Id,City,Make,Model,Body_type,Transmission,No_of_owners,color,Milleage,Fuel_type,Make_year,Price
12177526,Bangalore,Maruti Suzuki,Swift Dzire,sedan,manual,1,beige,105K,diesel,2011,390000.0
12796741,Bangalore,Maruti Suzuki,S-Presso,hatchback,automatic,1,blue,81K,petrol,2019,418000.0
13119921,Bangalore,Hyundai,Verna,sedan,automatic,1,blue,101K,petrol,2018,931822.0
12750200,Bangalore,Tata,Tiago,hatchback,manual,1,red,78K,diesel,2016,475000.0
11579749,Bangalore,Hyundai,i10,hatchback,manual,3,silver,107K,petrol,2013,262000.0
10676715,Bangalore,Ford,Freestyle,crossover,manual,1,SILVER,107K,diesel,2018,588000.0
12972836,Bangalore,Hyundai,Eon,hatchback,manual,2,blue,52K,petrol,2015,297000.0
12925307,Bangalore,Mahindra,Thar,suv,automatic,1,green,22K,petrol,2020,1480000.0
12301963,Bangalore,Renault,Kwid,hatchback,automatic,1,bronze,8K,petrol,2019,480000.0
13498439,Bangalore,Renault,Duster,suv,manual,1,brown,46K,diesel,2019,980795.0
11913012,Bangalore,Volkswagen,Taigun,suv,manual,1,red,21K,petrol,2022,1528000.0
12959542,Bangalore,Kia,Sonet,suv,manual,1,black,27K,petrol,2020,1155000.0
12126719,Bangalore,Hyundai,Aura,sedan,automatic,1,red,46K,petrol,2020,734427.0
13153825,Bangalore,Maruti Suzuki,Eeco,muv,manual,1,silver,5K,petrol+cng,2022,661000.0
12593333,Bangalore,Hyundai,Venue,suv,automatic,1,red,30K,petrol,2020,1104814.0
12669071,Bangalore,Hyundai,Venue,suv,manual,1,white,29K,petrol,2021,1034000.0
10708283,Bangalore,Maruti Suzuki,Wagon R 1.0,hatchback,manual,1,grey,55K,petrol,2013,359389.0
12645244,Bangalore,Datsun,GO,hatchback,manual,2,silver,62K,petrol,2014,248000.0
10994721,Bangalore,Honda,Amaze,sedan,manual,1,T.WHITE,82K,diesel,2013,450000.0
13249781,Bangalore,Hyundai,Eon,hatchback,manual,1,red,45K,petrol,2014,297000.0
10821081,Bangalore,Honda,Amaze,sedan,manual,1,C RED P,144K,diesel,2013,395000.0
12722436,Bangalore,Maruti Suzuki,Swift Dzire,sedan,manual,1,blue,100K,petrol,2012,418000.0
12965384,Bangalore,Hyundai,Eon,hatchback,manual,1,red,28K,petrol,2015,342000.0
11853408,Bangalore,Maruti Suzuki,Swift,hatchback,manual,1,silver,81K,diesel,2014,459000.0
12540903,Bangalore,Volkswagen,Polo,hatchback,manual,1,white,125K,diesel,2016,629201.0
12576524,Bangalore,Nissan,Micra,hatchback,automatic,1,black,22K,petrol,2016,499000.0
10843420,Bangalore,Datsun,GO,hatchback,manual,1,BRONZEGREY,43K,petrol,2016,326000.0
12760996,Bangalore,Hyundai,Venue,suv,manual,1,blue,9K,petrol,2021,1054000.0
11537946,Bangalore,Tata,Safari,suv,automatic,1,blue,34K,diesel,2021,2184694.0
11957753,Bangalore,Maruti Suzuki,Alto K10,hatchback,manual,1,white,5K,petrol,2022,467000.0
10869442,Bangalore,Honda,WR-V,suv,manual,1,white,62K,petrol,2017,744000.0
12782229,Bangalore,Ford,EcoSport,suv,manual,1,silver,23K,petrol,2019,929000.0
10793812,Bangalore,Hyundai,i10,hatchback,manual,1,STAR DUST,24K,petrol,2016,452000.0
9050033,Bangalore,Kia,Seltos,suv,automatic,1,blue,92K,diesel,2019,1309000.0
11818522,Bangalore,Maruti Suzuki,A-Star,hatchback,manual,2,silver,99K,petrol,2010,228000.0
11356633,Bangalore,Maruti Suzuki,Alto 800,hatchback,manual,1,silver,52K,petrol,2015,296000.0
12452816,Bangalore,Honda,City,sedan,automatic,2,red,27K,petrol,2019,955620.0
12731767,Bangalore,Hyundai,Xcent,sedan,manual,1,red,41K,petrol,2016,545000.0
12855236,Bangalore,Maruti Suzuki,Celerio,hatchback,automatic,1,grey,49K,petrol,2015,439567.0
10937841,Bangalore,Maruti Suzuki,Baleno,hatchback,manual,1,PRL.PHOENIX RED 2,122K,petrol,2019,681000.0
12787085,Bangalore,Hyundai,Elite i20,hatchback,manual,1,white,71K,diesel,2015,668000.0
10846875,Bangalore,Maruti Suzuki,Swift,hatchback,automatic,1,MGREY,81K,petrol,2018,631000.0
12859429,Bangalore,Maruti Suzuki,S-Cross,suv,manual,1,brown,77K,diesel,2016,680375.0
10273721,Bangalore,Ford,Freestyle,crossover,manual,1,white,76K,diesel,2018,605000.0
11780338,Bangalore,Maruti Suzuki,Swift,hatchback,manual,1,grey,82K,diesel,2016,499000.0
12548860,Bangalore,Maruti Suzuki,Dzire,sedan,automatic,1,white,59K,petrol,2019,741279.0
12982439,Bangalore,Hyundai,Creta,suv,automatic,1,white,55K,petrol,2016,1061910.0
12717624,Bangalore,Hyundai,Verna,sedan,automatic,1,silver,78K,diesel,2012,555861.0
12956299,Bangalore,Maruti Suzuki,Alto 800,hatchback,manual,1,white,53K,petrol,2013,268000.0
12441070,Bangalore,Hyundai,Venue,suv,manual,1,grey,58K,petrol,2020,910000.0
11609785,Bangalore,Renault,Kwid,hatchback,manual,1,brown,40K,petrol,2017,347000.0
12572289,Bangalore,Maruti Suzuki,Brezza,suv,automatic,1,grey,11K,petrol,2022,1134088.0
13260759,Bangalore,MG Motors,Astor,suv,manual,1,red,11K,petrol,2022,1458399.0
12826538,Bangalore,Maruti Suzuki,Swift,hatchback,automatic,1,grey,8K,petrol,2022,867000.0
10983927,Bangalore,Renault,Kwid,hatchback,automatic,1,COSMOS BLUE,37K,petrol,2019,483000.0
11984335,Bangalore,Maruti Suzuki,Wagon R 1.0,hatchback,manual,1,silver,57K,petrol,2011,299000.0
12889641,Bangalore,Volkswagen,Polo,hatchback,manual,2,grey,43K,petrol,2018,659000.0
10562963,Bangalore,Hyundai,i20,hatchback,manual,2,black,66K,diesel,2010,352000.0
12938576,Bangalore,Hyundai,New Santro 1.1,hatchback,automatic,1,red,37K,petrol,2019,520250.0
12796162,Bangalore,Hyundai,Verna,sedan,automatic,1,white,65K,petrol,2018,959000.0
13349477,Bangalore,Hyundai,New i20,hatchback,automatic,1,red,20K,petrol,2021,859000.0
12686142,Bangalore,Hyundai,Verna,sedan,automatic,1,white,38K,petrol,2020,1297000.0
13115421,Bangalore,Renault,Kwid,hatchback,manual,1,bronze,4K,petrol,2021,500000.0
12745869,Bangalore,Renault,Duster,suv,manual,1,grey,47K,diesel,2018,922592.0
12913141,Bangalore,Maruti Suzuki,Ciaz,sedan,automatic,1,grey,41K,petrol,2018,860457.0
12307567,Bangalore,Mahindra,Scorpio,suv,manual,1,black,61K,diesel,2016,1259286.0
11120417,Bangalore,Hyundai,Grand i10,hatchback,manual,1,golden,33K,petrol,2017,543000.0
13407913,Bangalore,Mahindra,Thar,suv,automatic,1,red,12K,petrol,2022,1697615.0
13239325,Bangalore,Tata,Altroz,hatchback,manual,1,golden,3K,petrol,2022,819000.0
11825361,Bangalore,Maruti Suzuki,Dzire,sedan,manual,1,blue,19K,petrol,2019,777000.0
13155165,Bangalore,Maruti Suzuki,Celerio,hatchback,automatic,1,grey,70K,petrol,2018,497000.0
12150529,Bangalore,Hyundai,i10,hatchback,automatic,1,grey,55K,petrol,2012,386000.0
12745867,Bangalore,Volkswagen,Polo,hatchback,manual,1,grey,83K,petrol,2018,598106.0
12338359,Bangalore,Maruti Suzuki,Swift Dzire,sedan,manual,2,silver,122K,diesel,2011,350000.0
13102079,Bangalore,Honda,Amaze,sedan,manual,2,white,60K,petrol,2015,417843.0
13172121,Bangalore,Honda,Jazz,hatchback,manual,1,red,63K,petrol,2015,509000.0
13077240,Bangalore,Maruti Suzuki,Celerio,hatchback,automatic,1,red,43K,petrol,2015,427958.0
12819996,Bangalore,Hyundai,Santro Xing,hatchback,manual,1,grey,71K,petrol,2012,299000.0
11297536,Bangalore,Hyundai,Creta,suv,manual,1,red,118K,diesel,2017,905000.0
11934914,Bangalore,Renault,Kwid,hatchback,manual,1,grey,63K,petrol,2016,333000.0
11661385,Bangalore,Tata,Tiago,hatchback,manual,1,red,65K,diesel,2016,490537.0
10499041,Bangalore,Maruti Suzuki,Swift,hatchback,manual,1,silver,14K,petrol,2018,747000.0
12635267,Bangalore,Hyundai,Creta,suv,manual,1,red,46K,diesel,2015,925000.0
13028492,Bangalore,Maruti Suzuki,Baleno,hatchback,manual,1,blue,37K,petrol,2016,620000.0
12905371,Bangalore,Renault,Duster,suv,automatic,3,orange,81K,diesel,2016,697000.0
11826879,Bangalore,Datsun,Go Plus,muv,manual,1,grey,16K,petrol,2019,500493.0
5426613,Bangalore,Ford,EcoSport,suv,manual,2,grey,61K,petrol,2017,737000.0
12952139,Bangalore,Renault,Kwid,hatchback,manual,1,silver,18K,petrol,2020,441000.0
12920960,Bangalore,Mahindra,XUV700,suv,automatic,1,silver,37K,petrol,2022,1900723.0
11909503,Bangalore,Mahindra,XUV500,suv,automatic,2,white,76K,diesel,2016,1174000.0
11712322,Bangalore,Renault,Kwid,hatchback,manual,1,bronze,49K,petrol,2022,430960.0
12931201,Bangalore,Hyundai,New i20,hatchback,manual,1,white,34K,petrol,2021,947000.0
13062641,Bangalore,Tata,Zest,sedan,manual,1,grey,30K,petrol,2016,467000.0
12612479,Bangalore,Mahindra,XUV500,suv,manual,2,silver,105K,diesel,2015,795000.0
12946400,Bangalore,Hyundai,Creta,suv,automatic,1,red,38K,petrol,2018,1199933.0
11932537,Bangalore,Ford,EcoSport,suv,manual,1,white,30K,petrol,2018,875267.0
10624945,Bangalore,Maruti Suzuki,Baleno,hatchback,automatic,2,grey,38K,petrol,2018,702000.0
11569709,Bangalore,Kia,Seltos,suv,automatic,1,white,35K,petrol,2021,1685000.0
11901647,Bangalore,Renault,Kwid,hatchback,automatic,2,red,43K,petrol,2017,375000.0
11230236,Bangalore,Hyundai,Verna,sedan,manual,1,silver,15K,petrol,2022,1304000.0
13240508,Bangalore,Tata,Nexon,suv,automatic,1,orange,31K,petrol,2019,953359.0
13287528,Bangalore,Honda,City,sedan,automatic,1,red,37K,petrol,2021,1281593.0
10897613,Bangalore,Hyundai,i10,hatchback,manual,1,STAR DUST,65K,petrol,2016,425000.0
13005471,Bangalore,Renault,Triber,muv,manual,1,white,15K,petrol,2022,802579.0
12979046,Bangalore,Hyundai,New Santro 1.1,hatchback,manual,2,red,34K,petrol,2020,478000.0
13161533,Bangalore,Toyota,Corolla Altis,sedan,automatic,2,white,67K,petrol,2018,1150195.0
10287196,Bangalore,Hyundai,i10,hatchback,manual,1,red,57K,petrol,2015,395000.0
13123701,Bangalore,Honda,Brio,hatchback,manual,1,grey,115K,petrol,2014,378000.0
12036327,Bangalore,Maruti Suzuki,Wagon R 1.0,hatchback,manual,1,silver,63K,petrol,2010,245000.0
11637699,Bangalore,Hyundai,Verna,sedan,automatic,1,black,80K,diesel,2014,709490.0
11836717,Bangalore,Toyota,Etios,sedan,manual,2,beige,68K,petrol,2011,328000.0
12874562,Bangalore,Maruti Suzuki,Alto 800,hatchback,manual,1,red,22K,petrol,2014,292000.0
12681717,Bangalore,Hyundai,i10,hatchback,manual,2,red,76K,petrol,2012,290437.0
13282061,Bangalore,Hyundai,Creta,suv,manual,1,red,109K,diesel,2017,997000.0
12503165,Bangalore,Hyundai,i10,hatchback,manual,1,grey,63K,petrol,2011,319000.0
12443883,Bangalore,Hyundai,Verna,sedan,manual,1,grey,6K,petrol,2022,1259000.0
11842430,Bangalore,Hyundai,Verna,sedan,automatic,2,white,47K,petrol,2017,795000.0
10705688,Bangalore,Maruti Suzuki,Vitara Brezza,suv,automatic,1,orange,23K,petrol,2020,1149000.0
12888472,Bangalore,Hyundai,New i20,hatchback,automatic,1,white,22K,petrol,2023,1212929.0
12548231,Bangalore,Tata,Nexon,suv,manual,1,bronze,23K,petrol,2021,997000.0
12976974,Bangalore,Renault,Kwid,hatchback,automatic,1,grey,46K,petrol,2018,429000.0
12870002,Bangalore,Maruti Suzuki,Baleno,hatchback,manual,1,blue,34K,petrol,2018,759000.0
11310328,Bangalore,Honda,Jazz,hatchback,automatic,1,red,53K,petrol,2021,907000.0
12801767,Bangalore,Maruti Suzuki,Celerio,hatchback,automatic,1,blue,10K,petrol,2022,615000.0
12070945,Bangalore,Maruti Suzuki,A-Star,hatchback,automatic,2,silver,51K,petrol,2013,329258.0
11412445,Bangalore,Maruti Suzuki,Baleno,hatchback,automatic,1,white,86K,petrol,2018,618791.0
11695149,Bangalore,Renault,Kwid,hatchback,automatic,3,bronze,30K,petrol,2016,337000.0
9035968,Bangalore,Volkswagen,Passat,sedan,automatic,1,white,121K,diesel,2012,754000.0
12267722,Bangalore,Volkswagen,Vento,sedan,manual,1,beige,109K,petrol,2013,447000.0
11309486,Bangalore,Honda,BR-V,suv,manual,1,white,80K,diesel,2019,984000.0
12884671,Bangalore,Hyundai,Grand i10,hatchback,manual,1,orange,90K,diesel,2015,468000.0
10734256,Bangalore,Honda,WR-V,suv,manual,1,WHITEORCHI,112K,petrol,2017,661000.0
13100979,Bangalore,Tata,Tiago,hatchback,manual,3,silver,59K,diesel,2017,456000.0
11691157,Bangalore,Renault,Kwid,hatchback,manual,2,bronze,35K,petrol,2016,322000.0
11923759,Bangalore,Maruti Suzuki,Alto 800,hatchback,manual,1,white,48K,petrol,2016,347000.0
12115025,Bangalore,Maruti Suzuki,Baleno,hatchback,manual,1,grey,28K,petrol,2021,835000.0
12902794,Bangalore,Hyundai,Venue,suv,automatic,1,white,28K,petrol,2022,1225918.0
10880170,Bangalore,Kia,Seltos,suv,manual,1,GRAVITY GREY,49K,petrol,2019,1415000.0
12883033,Bangalore,Datsun,Redi-GO,hatchback,automatic,2,red,17K,petrol,2018,340774.0
12664872,Bangalore,Honda,BR-V,suv,manual,1,grey,53K,petrol,2018,1032000.0
12616479,Bangalore,Tata,Safari,suv,automatic,1,blue,8K,diesel,2021,2302820.0
12956569,Bangalore,Honda,City,sedan,manual,1,brown,7K,petrol,2023,1323322.0
12539490,Bangalore,Tata,Tiago,hatchback,manual,1,red,102K,petrol,2016,427000.0
11592352,Bangalore,Hyundai,Santro Xing,hatchback,manual,1,maroon,73K,petrol,2011,252000.0
12427980,Bangalore,Tata,Zest,sedan,automatic,2,white,75K,diesel,2017,562000.0
9348709,Bangalore,Nissan,Sunny,sedan,manual,2,grey,141K,diesel,2014,414000.0
13305143,Bangalore,Ford,Figo,hatchback,manual,3,grey,44K,petrol,2013,259000.0
13224194,Bangalore,Hyundai,Xcent,sedan,automatic,1,silver,33K,petrol,2014,548000.0
12508267,Bangalore,Maruti Suzuki,Alto K10,hatchback,automatic,1,silver,60K,petrol,2016,382000.0
12395170,Bangalore,Volkswagen,Vento,sedan,manual,2,brown,130K,diesel,2015,564000.0
12982724,Bangalore,Maruti Suzuki,Alto K10,hatchback,manual,1,grey,34K,petrol,2019,408384.0
8114091,Bangalore,Skoda,Superb,sedan,automatic,2,bronze,70K,diesel,2014,1163000.0
10983134,Bangalore,Hyundai,Creta,suv,manual,1,M BLUE,68K,petrol,2016,924000.0
11804182,Bangalore,Maruti Suzuki,Ignis,hatchback,manual,1,blue,20K,petrol,2021,630000.0
13307410,Bangalore,Datsun,Redi-GO,hatchback,automatic,1,red,10K,petrol,2021,417000.0
12066317,Bangalore,Hyundai,Verna,sedan,manual,1,grey,56K,petrol,2019,926018.0
12211476,Bangalore,Renault,Kwid,hatchback,manual,1,red,17K,petrol,2016,364004.0
11366623,Bangalore,Renault,Kwid,hatchback,manual,1,blue,51K,petrol,2019,435000.0
13473926,Bangalore,Tata,Altroz,hatchback,manual,1,grey,11K,petrol,2022,867780.0
10528289,Bangalore,Maruti Suzuki,Baleno,hatchback,automatic,1,silver,34K,petrol,2018,755000.0
10682935,Bangalore,Mahindra,XUV500,suv,manual,1,WHITE,86K,diesel,2017,1031000.0
10470173,Bangalore,Hyundai,i10,hatchback,manual,1,red,90K,petrol,2010,237000.0
12197420,Bangalore,Maruti Suzuki,Swift,hatchback,manual,2,silver,82K,petrol,2010,316000.0
11943187,Bangalore,Hyundai,i10,hatchback,manual,1,white,47K,petrol,2015,420000.0
12001505,Bangalore,Nissan,Terrano,suv,manual,1,grey,79K,petrol,2014,552000.0
12686340,Bangalore,Renault,Kwid,hatchback,manual,1,bronze,43K,petrol,2015,315322.0
12010207,Bangalore,Hyundai,Eon,hatchback,manual,2,red,44K,petrol,2014,297000.0
12600833,Bangalore,Hyundai,i10,hatchback,manual,1,grey,51K,petrol,2014,400795.0
13174760,Bangalore,Honda,Amaze,sedan,manual,1,maroon,60K,diesel,2013,399000.0
12155160,Bangalore,MG Motors,Hector,suv,manual,1,white,21K,diesel,2022,1989000.0
10919531,Bangalore,Volkswagen,Ameo,sedan,manual,1,C S GRAY M,20K,petrol,2016,583000.0
12311853,Bangalore,Hyundai,Creta,suv,automatic,2,blue,41K,petrol,2017,1054000.0
13379405,Bangalore,Hyundai,Venue,suv,manual,1,red,44K,petrol,2020,969387.0
12800289,Bangalore,Maruti Suzuki,Wagon R 1.0,hatchback,manual,1,grey,23K,petrol,2017,467239.0
10666870,Bangalore,Skoda,Kushaq,suv,manual,1,white,19K,petrol,2022,1572000.0
13322190,Bangalore,Tata,Hexa,suv,manual,2,blue,37K,diesel,2018,997000.0
12105928,Bangalore,Datsun,GO,hatchback,manual,3,silver,29K,petrol,2017,310000.0
11051374,Bangalore,Maruti Suzuki,Celerio,hatchback,automatic,1,GREY,32K,petrol,2016,480000.0
12746751,Bangalore,Hyundai,Santro Xing,hatchback,manual,1,silver,60K,petrol,2011,274000.0
11065613,Bangalore,Hyundai,i20,hatchback,manual,2,white,106K,diesel,2012,343000.0
12288991,Bangalore,Hyundai,Creta,suv,automatic,2,white,95K,petrol,2017,899000.0
12357949,Bangalore,Hyundai,Grand i10,hatchback,manual,1,red,68K,diesel,2017,564000.0
12467507,Bangalore,Hyundai,i10,hatchback,manual,1,black,59K,petrol,2011,287000.0
10866442,Bangalore,Maruti Suzuki,Swift Dzire,sedan,manual,2,white,85K,diesel,2011,364000.0
10131866,Bangalore,Hyundai,i20,hatchback,manual,1,white,122K,diesel,2013,438000.0
10890611,Bangalore,Maruti Suzuki,Ritz,hatchback,manual,2,silver,44K,petrol,2014,389000.0
13142344,Bangalore,Honda,City,sedan,manual,2,red,77K,diesel,2016,678000.0
10861987,Bangalore,Hyundai,Alcazar,suv,manual,1,STARRY NIGHT,18K,petrol,2022,1803000.0
10822873,Bangalore,Toyota,Innova Crysta,muv,automatic,1,grey,69K,diesel,2017,1898901.0
12332565,Bangalore,Tata,Altroz,hatchback,manual,1,white,26K,diesel,2021,920000.0
11181169,Bangalore,Hyundai,Elite i20,hatchback,manual,1,red,61K,petrol,2016,587005.0
12545951,Bangalore,Renault,Triber,muv,manual,1,blue,12K,petrol,2021,738000.0
12218138,Bangalore,Maruti Suzuki,Swift,hatchback,manual,1,blue,48K,petrol,2019,693408.0
13013160,Bangalore,Maruti Suzuki,Celerio,hatchback,manual,1,white,13K,petrol,2022,639000.0
10773346,Bangalore,Hyundai,Grand i10,hatchback,manual,1,red,37K,petrol,2019,598000.0
13173272,Bangalore,Hyundai,Verna,sedan,manual,1,white,33K,petrol,2021,1170493.0
11904621,Bangalore,Maruti Suzuki,Swift Dzire,sedan,manual,1,white,64K,petrol,2012,368000.0
12653063,Bangalore,Maruti Suzuki,Alto K10,hatchback,manual,2,silver,12K,petrol,2016,337000.0
11692243,Bangalore,Maruti Suzuki,A-Star,hatchback,automatic,2,red,36K,petrol,2013,331000.0
11569023,Bangalore,Hyundai,i10,hatchback,manual,1,black,72K,petrol,2011,280000.0
10333547,Bangalore,Nissan,Micra,hatchback,manual,1,silver,112K,petrol,2014,343000.0
11995730,Bangalore,Honda,Amaze,sedan,manual,2,black,123K,diesel,2014,424000.0
13253086,Bangalore,Hyundai,Elantra,sedan,automatic,2,black,42K,petrol,2019,1085555.0
10406714,Bangalore,Maruti Suzuki,Wagon R 1.0,hatchback,manual,2,black,90K,petrol,2010,227000.0
12287516,Bangalore,Hyundai,Verna,sedan,manual,1,white,35K,petrol,2020,1058383.0
10577412,Bangalore,Maruti Suzuki,Baleno,hatchback,automatic,1,GREY,43K,petrol,2016,659000.0
10952727,Bangalore,Renault,Triber,muv,manual,1,ICE COOL WHITE,16K,petrol,2022,765000.0
13241322,Bangalore,Hyundai,New Santro 1.1,hatchback,manual,1,white,8K,petrol,2021,589000.0
10512842,Bangalore,Skoda,Slavia,sedan,automatic,1,white,13K,petrol,2022,1858000.0
11340198,Bangalore,Datsun,Redi-GO,hatchback,automatic,1,grey,36K,petrol,2019,371000.0
11205582,Bangalore,Hyundai,Creta,suv,manual,1,white,18K,petrol,2019,1085000.0
11017461,Bangalore,Maruti Suzuki,Alto 800,hatchback,manual,1,grey,7K,petrol,2022,440000.0
9184076,Bangalore,Hyundai,Creta,suv,automatic,2,brown,82K,diesel,2018,1109000.0
10559790,Bangalore,Maruti Suzuki,Alto 800,hatchback,manual,1,white,45K,petrol,2019,380000.0
12139244,Bangalore,Maruti Suzuki,A-Star,hatchback,manual,2,grey,102K,petrol,2010,199000.0
13066332,Bangalore,Hyundai,Eon,hatchback,manual,1,silver,112K,petrol,2012,233206.0
11916289,Bangalore,Ford,EcoSport,suv,manual,1,orange,134K,diesel,2014,480592.0
8514382,Bangalore,Honda,WR-V,suv,manual,1,silver,145K,diesel,2019,747000.0
11072785,Bangalore,Ford,EcoSport,suv,manual,1,green,99K,diesel,2016,692000.0
11641653,Bangalore,Maruti Suzuki,Alto K10,hatchback,manual,2,white,77K,petrol,2011,228000.0
10210730,Bangalore,Maruti Suzuki,Wagon R 1.0,hatchback,automatic,1,brown,22K,petrol,2015,443000.0
10640111,Bangalore,Honda,Amaze,sedan,automatic,1,white,101K,diesel,2019,770000.0
13026164,Bangalore,Maruti Suzuki,Baleno,hatchback,automatic,1,orange,81K,petrol,2016,638830.0
11203328,Bangalore,Hyundai,Grand i10,hatchback,automatic,1,orange,58K,petrol,2017,559000.0
10592940,Bangalore,Honda,Jazz,hatchback,automatic,1,white,13K,petrol,2021,999000.0
11811606,Bangalore,Mahindra,XUV500,suv,automatic,1,white,56K,diesel,2016,1379000.0
12790149,Bangalore,Maruti Suzuki,Swift,hatchback,manual,1,red,24K,petrol,2022,795000.0
10276914,Bangalore,Hyundai,Grand i10 Nios,hatchback,manual,1,white,25K,petrol,2019,696000.0
11219342,Bangalore,Honda,City,sedan,automatic,1,grey,104K,petrol,2015,694000.0
11374806,Bangalore,Nissan,Magnite,suv,manual,2,white,19K,petrol,2022,809000.0
12948013,Bangalore,Renault,Kwid,hatchback,automatic,1,red,51K,petrol,2016,385041.0
11407375,Bangalore,Maruti Suzuki,A-Star,hatchback,manual,2,grey,76K,petrol,2013,276000.0
12398546,Bangalore,Skoda,Slavia,sedan,manual,1,blue,17K,petrol,2022,1070366.0
11517764,Bangalore,Skoda,Kushaq,suv,automatic,1,grey,22K,petrol,2022,1871000.0
11129543,Bangalore,Hyundai,i10,hatchback,manual,2,red,70K,petrol,2016,383000.0
9273150,Bangalore,Kia,Seltos,suv,manual,2,white,47K,diesel,2020,1091668.0
13139443,Bangalore,Maruti Suzuki,Baleno,hatchback,manual,1,red,24K,petrol,2019,714238.0
13267063,Bangalore,Tata,Zest,sedan,manual,1,silver,117K,diesel,2014,447000.0
11248297,Bangalore,Tata,Nano,hatchback,manual,1,white,52K,petrol,2015,209000.0
9503950,Bangalore,Maruti Suzuki,Swift,hatchback,manual,1,silver,132K,diesel,2012,402000.0
11544456,Bangalore,Maruti Suzuki,Swift,hatchback,manual,1,grey,134K,diesel,2011,364000.0
9156689,Bangalore,Hyundai,Verna,sedan,automatic,1,red,49K,petrol,2018,1057000.0
11614097,Bangalore,Skoda,Rapid New,sedan,automatic,1,white,60K,petrol,2021,843000.0
12296249,Bangalore,Tata,Tiago,hatchback,manual,1,white,16K,petrol,2019,639000.0
12116470,Bangalore,Mahindra,XUV700,suv,automatic,1,red,21K,petrol,2021,2254223.0
13380766,Bangalore,Maruti Suzuki,Alto K10,hatchback,manual,1,grey,40K,petrol,2017,385000.0
9979455,Bangalore,Mahindra,XUV500,suv,manual,1,black,94K,diesel,2017,1308000.0
12013974,Bangalore,Hyundai,Verna,sedan,automatic,1,white,30K,petrol,2018,997000.0
10194309,Bangalore,Maruti Suzuki,Baleno,hatchback,manual,1,blue,56K,petrol,2017,631000.0
10910191,Bangalore,Honda,City,sedan,automatic,1,METEOROID GRAY M.,16K,petrol,2022,1531018.0
11272428,Bangalore,Mahindra,XUV500,suv,manual,1,silver,81K,diesel,2016,879000.0
12882138,Bangalore,Maruti Suzuki,Swift Dzire,sedan,manual,1,grey,33K,petrol,2015,582000.0
10350221,Bangalore,Tata,Tiago,hatchback,manual,1,white,86K,diesel,2016,448000.0
